user_id,signup_date,state,device_brand,age_group,kyc_completed,bank_linked,first_txn_date,cashback_given,churn_date
U02451,2020-11-02,uttar-pradesh,Others,18-25,1,0,,0,
U02452,2022-06-09,madhya-pradesh,Samsung,26-35,0,0,,1,
U02453,2020-10-14,telangana,Vivo,26-35,1,0,,0,
U02454,2019-11-29,gujarat,Others,18-25,1,1,2019-12-09,0,2020-02-02
U02455,2021-03-15,telangana,Xiaomi,36-45,1,1,2021-03-21,1,
U02456,2022-06-16,west-bengal,Oppo,36-45,1,1,2022-07-05,0,
U02457,2020-09-04,odisha,Vivo,26-35,1,0,,0,
U02458,2022-04-30,andhra-pradesh,Apple,46-60,1,1,2022-05-23,1,
U02459,2020-11-19,tamil-nadu,Vivo,18-25,1,0,,1,
U02460,2021-11-04,telangana,Vivo,26-35,1,1,2021-11-09,1,2022-01-11
U02461,2021-11-09,maharashtra,Samsung,26-35,0,0,,0,
U02462,2021-12-26,gujarat,Oppo,26-35,0,0,,0,
U02463,2021-09-30,assam,Oppo,26-35,1,1,2021-10-17,0,2021-12-06
U02464,2022-12-22,madhya-pradesh,Apple,18-25,1,1,2022-12-28,1,
U02465,2022-02-26,delhi,Vivo,26-35,1,1,2022-03-04,0,
U02466,2020-09-05,tamil-nadu,Samsung,26-35,1,1,2020-09-06,1,
U02467,2021-08-30,tamil-nadu,Samsung,36-45,1,1,2021-09-29,0,2021-12-15
U02468,2019-02-04,maharashtra,Motorola,46-60,1,1,2019-02-06,0,2019-03-09
U02469,2021-01-24,tamil-nadu,Oppo,36-45,1,1,2021-01-28,0,
U02470,2020-11-09,uttar-pradesh,Apple,18-25,1,0,,1,
U02471,2022-10-11,tamil-nadu,Oppo,36-45,1,1,2022-10-17,1,2022-12-04
U02472,2019-08-13,maharashtra,Apple,26-35,0,0,,0,
U02473,2021-05-03,rajasthan,Vivo,26-35,0,0,,0,
U02474,2022-04-10,jharkhand,Xiaomi,26-35,1,1,2022-04-16,0,
U02475,2020-09-22,bihar,Vivo,26-35,1,1,2020-10-13,1,
U02476,2022-11-10,karnataka,Others,36-45,0,0,,0,
U02477,2022-07-12,karnataka,Xiaomi,18-25,1,1,2022-07-17,0,
U02478,2019-02-24,karnataka,Motorola,18-25,0,0,,0,
U02479,2022-05-07,maharashtra,Samsung,36-45,1,0,,0,
U02480,2021-08-29,delhi,Xiaomi,46-60,0,0,,1,
U02481,2020-06-27,madhya-pradesh,Vivo,36-45,1,1,2020-07-03,0,2020-09-05
U02482,2022-09-04,telangana,Others,18-25,0,0,,1,
U02483,2022-03-30,madhya-pradesh,Vivo,26-35,0,0,,1,
U02484,2022-03-28,rajasthan,Vivo,26-35,1,1,2022-04-04,1,
U02485,2020-04-11,kerala,Xiaomi,18-25,1,0,,1,
U02486,2019-04-16,karnataka,Others,18-25,0,0,,0,
U02487,2022-04-10,tamil-nadu,Xiaomi,18-25,1,1,2022-04-16,0,
U02488,2021-09-10,tamil-nadu,Others,46-60,0,0,,0,
U02489,2019-12-16,assam,Samsung,46-60,1,1,2020-01-05,0,
U02490,2021-12-09,maharashtra,Vivo,36-45,1,0,,0,
U02491,2022-07-12,maharashtra,Xiaomi,26-35,1,0,,0,
U02492,2022-06-23,assam,Vivo,18-25,1,0,,0,
U02493,2021-02-17,madhya-pradesh,Xiaomi,18-25,1,0,,1,
U02494,2019-10-30,west-bengal,Realme,26-35,1,1,2019-11-16,1,
U02495,2022-10-26,kerala,Vivo,36-45,1,1,2022-11-24,0,
U02496,2020-05-11,odisha,Xiaomi,26-35,1,1,2020-05-18,0,2020-07-19
U02497,2019-03-06,haryana,Oppo,26-35,1,0,,1,
U02498,2022-03-18,haryana,Realme,26-35,0,0,,1,
U02499,2022-12-05,kerala,Vivo,18-25,0,0,,0,
U02500,2019-08-14,uttar-pradesh,Xiaomi,36-45,1,1,2019-08-16,0,
U02501,2020-01-26,west-bengal,Apple,26-35,0,0,,0,
U02502,2019-02-08,gujarat,Xiaomi,26-35,1,1,2019-02-14,0,
U02503,2021-06-22,bihar,Vivo,26-35,1,1,2021-07-09,0,
U02504,2020-10-04,assam,Samsung,18-25,0,0,,1,
U02505,2021-05-07,tamil-nadu,Samsung,46-60,1,1,2021-05-09,0,
U02506,2019-11-07,telangana,Xiaomi,18-25,1,0,,0,
U02507,2021-04-25,uttar-pradesh,Oppo,46-60,0,0,,1,
U02508,2022-11-15,rajasthan,Motorola,26-35,1,1,2022-11-20,0,
U02509,2020-02-22,telangana,Xiaomi,36-45,0,0,,1,
U02510,2021-04-20,maharashtra,Samsung,36-45,0,0,,1,
U02511,2021-10-24,punjab,Apple,36-45,1,1,2021-10-31,0,
U02512,2022-06-06,odisha,Oppo,18-25,0,0,,0,
U02513,2021-08-23,haryana,Xiaomi,36-45,1,1,2021-09-09,0,2021-10-27
U02514,2019-05-08,maharashtra,Samsung,46-60,1,1,2019-05-13,1,2019-06-18
U02515,2022-12-16,kerala,Motorola,18-25,1,1,2022-12-20,0,
U02516,2019-10-10,haryana,Oppo,18-25,0,0,,1,
U02517,2021-11-28,himachal-pradesh,Apple,18-25,1,1,2021-12-01,1,
U02518,2020-02-29,maharashtra,Vivo,26-35,1,1,2020-03-02,1,
U02519,2022-02-22,andhra-pradesh,Samsung,18-25,1,1,2022-03-06,0,
U02520,2020-10-27,haryana,Xiaomi,26-35,1,1,2020-11-02,1,
U02521,2022-09-18,telangana,Realme,26-35,1,0,,1,
U02522,2021-09-06,punjab,Xiaomi,46-60,1,0,,1,
U02523,2021-12-12,madhya-pradesh,Samsung,46-60,1,0,,0,
U02524,2021-02-10,maharashtra,Samsung,36-45,1,1,2021-02-14,0,
U02525,2020-10-04,haryana,Xiaomi,18-25,0,0,,0,
U02526,2019-12-21,west-bengal,Vivo,26-35,1,1,2020-01-20,0,
U02527,2021-07-30,karnataka,Others,46-60,1,0,,1,
U02528,2021-12-27,madhya-pradesh,Motorola,18-25,0,0,,0,
U02529,2020-12-02,gujarat,Samsung,26-35,1,1,2020-12-05,0,
U02530,2022-01-23,telangana,Xiaomi,36-45,0,0,,1,
U02531,2020-12-26,gujarat,Apple,18-25,1,0,,0,
U02532,2022-10-16,maharashtra,Oppo,36-45,0,0,,0,
U02533,2022-10-26,odisha,Oppo,26-35,1,1,2022-11-20,1,
U02534,2022-08-10,madhya-pradesh,Vivo,26-35,1,1,2022-08-13,0,
U02535,2022-11-20,telangana,Realme,36-45,1,1,2022-11-22,0,2023-02-05
U02536,2020-06-25,bihar,Vivo,18-25,0,0,,0,
U02537,2022-06-03,gujarat,Vivo,18-25,1,1,2022-06-06,1,
U02538,2021-09-18,telangana,Samsung,36-45,1,1,2021-10-15,1,
U02539,2020-01-29,uttar-pradesh,Apple,18-25,1,1,2020-02-02,0,
U02540,2020-05-19,rajasthan,Xiaomi,36-45,1,1,2020-05-29,0,2020-07-08
U02541,2020-07-25,madhya-pradesh,Motorola,26-35,1,1,2020-07-28,0,2020-10-14
U02542,2022-02-16,kerala,Oppo,26-35,1,1,2022-02-19,0,
U02543,2020-09-03,assam,Oppo,36-45,0,0,,0,
U02544,2020-04-05,punjab,OnePlus,18-25,1,1,2020-04-20,0,
U02545,2020-09-01,maharashtra,Oppo,36-45,1,1,2020-09-06,1,2020-11-25
U02546,2020-08-14,uttar-pradesh,Xiaomi,36-45,1,1,2020-08-20,0,
U02547,2022-12-14,madhya-pradesh,Apple,26-35,1,1,2022-12-20,0,
U02548,2020-02-29,maharashtra,OnePlus,26-35,1,1,2020-03-01,0,
U02549,2022-11-14,delhi,Samsung,26-35,1,1,2022-11-20,0,
U02550,2022-12-14,gujarat,Samsung,26-35,1,1,2022-12-20,1,
U02551,2021-09-28,madhya-pradesh,Oppo,26-35,1,0,,1,
U02552,2020-10-11,maharashtra,OnePlus,26-35,1,0,,0,
U02553,2021-09-09,rajasthan,Samsung,18-25,0,0,,0,
U02554,2020-12-15,karnataka,Samsung,26-35,0,0,,1,
U02555,2022-02-21,maharashtra,Xiaomi,18-25,1,0,,0,
U02556,2020-07-14,madhya-pradesh,Realme,18-25,0,0,,0,
U02557,2020-08-12,uttarakhand,Apple,26-35,1,1,2020-08-17,1,
U02558,2019-09-07,karnataka,Samsung,26-35,1,0,,0,
U02559,2022-03-20,odisha,Motorola,36-45,1,1,2022-03-31,1,2022-05-31
U02560,2022-10-17,maharashtra,Vivo,36-45,1,1,2022-11-02,1,2022-12-20
U02561,2022-01-17,madhya-pradesh,Samsung,26-35,0,0,,1,
U02562,2021-02-16,gujarat,Oppo,26-35,1,0,,0,
U02563,2021-03-19,tamil-nadu,Vivo,36-45,1,0,,0,
U02564,2020-12-07,rajasthan,Samsung,26-35,1,0,,0,
U02565,2019-10-27,west-bengal,Oppo,36-45,1,1,2019-11-11,1,
U02566,2020-08-17,andhra-pradesh,Realme,26-35,1,1,2020-08-24,1,
U02567,2019-03-28,gujarat,Realme,46-60,1,1,2019-04-09,0,2019-05-16
U02568,2020-08-12,himachal-pradesh,Samsung,46-60,1,1,2020-08-18,1,
U02569,2019-06-11,bihar,Apple,36-45,0,0,,0,
U02570,2020-12-10,uttar-pradesh,Oppo,36-45,0,0,,1,
U02571,2021-06-24,odisha,Samsung,26-35,1,1,2021-06-27,1,
U02572,2022-09-05,gujarat,Motorola,26-35,0,0,,1,
U02573,2020-06-09,maharashtra,Xiaomi,36-45,1,1,2020-06-20,0,
U02574,2021-09-08,bihar,Oppo,26-35,1,1,2021-09-11,1,2021-11-11
U02575,2020-03-14,tamil-nadu,Vivo,36-45,1,1,2020-04-03,1,
U02576,2020-02-18,delhi,Oppo,26-35,1,1,2020-02-23,0,
U02577,2022-01-08,andhra-pradesh,Vivo,26-35,0,0,,0,
U02578,2020-07-09,karnataka,Others,18-25,1,1,2020-07-11,0,
U02579,2022-02-25,telangana,Samsung,36-45,1,1,2022-03-19,1,
U02580,2022-11-26,karnataka,Samsung,26-35,1,1,2022-11-29,1,
U02581,2020-07-10,maharashtra,Samsung,46-60,1,1,2020-07-21,0,
U02582,2019-10-09,maharashtra,Vivo,18-25,0,0,,1,
U02583,2019-08-12,west-bengal,Oppo,36-45,1,1,2019-09-07,0,2019-10-21
U02584,2022-06-14,uttar-pradesh,Xiaomi,36-45,1,1,2022-06-15,1,
U02585,2022-04-16,karnataka,OnePlus,36-45,1,1,2022-05-13,0,
U02586,2020-05-05,uttar-pradesh,Samsung,36-45,1,1,2020-05-11,1,
U02587,2020-05-11,karnataka,Xiaomi,26-35,1,1,2020-05-19,0,
U02588,2019-04-14,telangana,OnePlus,26-35,1,0,,0,
U02589,2022-10-03,gujarat,Samsung,26-35,1,0,,0,
U02590,2021-12-23,uttar-pradesh,Oppo,26-35,1,0,,0,
U02591,2020-04-07,karnataka,Xiaomi,18-25,0,0,,0,
U02592,2022-07-30,tamil-nadu,Oppo,26-35,0,0,,0,
U02593,2020-04-21,delhi,Samsung,26-35,1,1,2020-04-22,1,
U02594,2019-04-18,uttar-pradesh,Xiaomi,36-45,1,0,,0,
U02595,2019-07-25,kerala,Xiaomi,18-25,1,0,,0,
U02596,2021-04-26,punjab,Motorola,18-25,1,1,2021-04-30,1,
U02597,2020-11-07,assam,OnePlus,26-35,1,1,2020-11-14,0,
U02598,2021-08-25,west-bengal,Apple,36-45,1,1,2021-08-26,0,2021-10-23
U02599,2019-07-25,maharashtra,Samsung,26-35,1,0,,0,
U02600,2022-10-27,maharashtra,Xiaomi,36-45,1,1,2022-11-19,0,
U02601,2019-10-09,rajasthan,Samsung,18-25,1,1,2019-10-11,1,2019-12-15
U02602,2019-01-11,tamil-nadu,Oppo,18-25,1,1,2019-01-17,1,
U02603,2022-02-01,punjab,Samsung,26-35,1,1,2022-02-03,0,2022-03-15
U02604,2019-11-20,andhra-pradesh,Xiaomi,18-25,1,0,,0,
U02605,2021-04-13,punjab,Xiaomi,36-45,1,0,,1,
U02606,2022-08-30,andhra-pradesh,Realme,18-25,1,1,2022-09-03,1,
U02607,2021-09-01,uttar-pradesh,Samsung,46-60,1,0,,1,
U02608,2021-09-04,uttar-pradesh,Xiaomi,18-25,1,1,2021-09-07,0,
U02609,2022-08-25,tamil-nadu,Oppo,18-25,1,1,2022-09-24,1,2022-11-29
U02610,2020-02-13,maharashtra,Vivo,36-45,1,1,2020-02-15,1,
U02611,2020-08-11,gujarat,Samsung,18-25,0,0,,0,
U02612,2020-10-19,karnataka,Vivo,26-35,1,0,,1,
U02613,2020-08-07,maharashtra,Samsung,36-45,1,1,2020-08-26,1,2020-11-09
U02614,2022-08-15,gujarat,Oppo,18-25,1,1,2022-08-19,0,
U02615,2019-05-02,west-bengal,Samsung,36-45,1,1,2019-05-27,0,
U02616,2019-07-03,maharashtra,Oppo,36-45,1,0,,1,
U02617,2022-08-28,west-bengal,Vivo,46-60,1,1,2022-09-11,0,
U02618,2022-03-21,jharkhand,Xiaomi,36-45,1,1,2022-03-27,1,
U02619,2020-04-20,tamil-nadu,Samsung,18-25,0,0,,0,
U02620,2021-12-31,himachal-pradesh,Vivo,26-35,1,1,2022-01-24,1,
U02621,2019-03-18,bihar,Xiaomi,26-35,0,0,,0,
U02622,2019-12-25,maharashtra,Realme,26-35,0,0,,1,
U02623,2021-05-05,jharkhand,Realme,36-45,1,1,2021-05-27,1,
U02624,2019-12-27,gujarat,Samsung,46-60,0,0,,0,
U02625,2019-03-16,west-bengal,Samsung,26-35,1,1,2019-03-30,0,2019-06-28
U02626,2021-03-24,west-bengal,Samsung,26-35,0,0,,0,
U02627,2021-10-11,tamil-nadu,Realme,36-45,1,0,,0,
U02628,2020-01-17,rajasthan,Motorola,18-25,1,1,2020-01-29,0,
U02629,2020-08-15,gujarat,Xiaomi,18-25,1,1,2020-08-19,0,2020-10-06
U02630,2019-03-18,assam,Xiaomi,36-45,1,1,2019-04-01,0,
U02631,2019-01-19,uttar-pradesh,Realme,26-35,1,0,,1,
U02632,2020-09-03,odisha,Vivo,26-35,1,1,2020-09-10,0,
U02633,2022-03-09,uttarakhand,Oppo,36-45,1,1,2022-03-12,0,
U02634,2022-05-19,rajasthan,Motorola,26-35,1,1,2022-05-26,0,
U02635,2019-08-08,karnataka,OnePlus,36-45,1,1,2019-08-11,0,2019-09-16
U02636,2020-11-17,rajasthan,Samsung,26-35,1,0,,0,
U02637,2020-08-05,maharashtra,Samsung,18-25,0,0,,0,
U02638,2021-07-19,kerala,Realme,26-35,1,1,2021-07-24,1,2021-08-24
U02639,2022-08-06,karnataka,Samsung,18-25,0,0,,0,
U02640,2022-01-17,karnataka,Xiaomi,36-45,1,0,,1,
U02641,2021-12-09,madhya-pradesh,Realme,26-35,1,0,,1,
U02642,2021-10-08,andhra-pradesh,Realme,18-25,1,0,,1,
U02643,2019-10-02,andhra-pradesh,Xiaomi,26-35,0,0,,0,
U02644,2021-10-29,gujarat,Xiaomi,26-35,1,0,,1,
U02645,2021-08-16,rajasthan,Xiaomi,46-60,1,1,2021-08-17,1,
U02646,2020-07-12,karnataka,Samsung,26-35,1,1,2020-07-18,0,
U02647,2020-01-30,karnataka,Samsung,46-60,0,0,,0,
U02648,2019-08-19,delhi,Motorola,36-45,1,1,2019-08-25,0,
U02649,2020-11-08,rajasthan,Vivo,36-45,1,1,2020-11-10,1,
U02650,2019-11-29,gujarat,Motorola,18-25,1,1,2019-12-06,1,
U02651,2021-07-28,tamil-nadu,Xiaomi,18-25,1,1,2021-08-15,1,
U02652,2022-08-20,telangana,Realme,26-35,1,1,2022-08-21,0,
U02653,2020-06-10,uttar-pradesh,Xiaomi,26-35,1,1,2020-06-11,1,2020-07-26
U02654,2020-01-17,maharashtra,Apple,18-25,1,0,,1,
U02655,2019-01-29,uttarakhand,Samsung,18-25,1,1,2019-01-30,0,2019-04-09
U02656,2020-11-21,gujarat,Oppo,36-45,1,1,2020-12-15,0,
U02657,2020-08-27,andhra-pradesh,OnePlus,26-35,0,0,,1,
U02658,2022-03-08,rajasthan,Realme,18-25,0,0,,0,
U02659,2022-10-13,maharashtra,Xiaomi,18-25,1,0,,1,
U02660,2020-01-31,madhya-pradesh,Realme,36-45,1,0,,1,
U02661,2019-12-26,andhra-pradesh,Samsung,26-35,1,0,,1,
U02662,2022-06-05,uttar-pradesh,Oppo,18-25,0,0,,0,
U02663,2022-08-01,gujarat,Xiaomi,18-25,1,1,2022-08-25,0,2022-11-10
U02664,2021-04-10,karnataka,Xiaomi,18-25,1,1,2021-04-16,0,
U02665,2021-05-25,west-bengal,OnePlus,18-25,1,1,2021-06-06,0,
U02666,2021-11-21,madhya-pradesh,OnePlus,18-25,1,0,,0,
U02667,2020-11-02,karnataka,Xiaomi,46-60,1,0,,1,
U02668,2019-06-27,maharashtra,OnePlus,46-60,1,1,2019-06-29,0,2019-08-03
U02669,2021-03-31,bihar,Vivo,26-35,1,1,2021-04-02,0,
U02670,2022-10-02,west-bengal,Vivo,36-45,1,0,,0,
U02671,2019-07-15,west-bengal,Realme,26-35,1,1,2019-07-31,1,
U02672,2020-01-14,andhra-pradesh,Realme,18-25,1,0,,0,
U02673,2019-10-15,telangana,Samsung,18-25,1,1,2019-10-27,0,2019-11-29
U02674,2021-09-04,uttar-pradesh,Realme,18-25,1,1,2021-09-13,0,
U02675,2020-10-24,rajasthan,Apple,26-35,0,0,,0,
U02676,2020-05-23,uttar-pradesh,Xiaomi,26-35,1,1,2020-06-03,0,2020-07-10
U02677,2019-01-14,maharashtra,Oppo,36-45,1,0,,0,
U02678,2020-06-18,odisha,Realme,26-35,1,1,2020-06-20,0,2020-08-23
U02679,2021-02-24,maharashtra,Oppo,26-35,1,1,2021-03-11,0,
U02680,2020-04-27,maharashtra,Samsung,36-45,1,1,2020-05-04,0,
U02681,2021-07-03,tamil-nadu,Samsung,26-35,1,1,2021-07-09,0,2021-09-18
U02682,2020-06-30,karnataka,Others,36-45,0,0,,0,
U02683,2020-11-06,maharashtra,Apple,36-45,1,1,2020-11-07,1,2021-01-05
U02684,2020-09-10,bihar,Samsung,26-35,1,0,,1,
U02685,2022-04-07,maharashtra,Apple,26-35,1,0,,0,
U02686,2022-03-19,maharashtra,Samsung,26-35,1,1,2022-04-11,1,2022-05-27
U02687,2019-01-24,maharashtra,OnePlus,36-45,1,1,2019-02-08,1,
U02688,2020-06-19,west-bengal,Realme,36-45,1,1,2020-07-06,0,
U02689,2022-08-31,uttar-pradesh,Apple,18-25,1,1,2022-09-28,1,
U02690,2021-01-06,andhra-pradesh,Xiaomi,18-25,1,0,,0,
U02691,2022-11-19,uttar-pradesh,Xiaomi,26-35,1,0,,0,
U02692,2020-04-28,kerala,Apple,18-25,1,1,2020-05-14,1,2020-06-26
U02693,2019-05-08,uttar-pradesh,Vivo,18-25,1,1,2019-05-24,0,
U02694,2022-09-29,rajasthan,OnePlus,26-35,1,1,2022-10-02,0,2022-12-23
U02695,2019-08-31,andhra-pradesh,Oppo,26-35,0,0,,0,
U02696,2021-08-11,haryana,Samsung,18-25,1,1,2021-08-17,1,
U02697,2020-09-20,uttar-pradesh,Samsung,36-45,1,1,2020-10-07,0,2020-11-23
U02698,2019-11-24,west-bengal,OnePlus,18-25,1,0,,0,
U02699,2021-04-10,maharashtra,Xiaomi,26-35,1,1,2021-05-05,1,
U02700,2022-11-06,bihar,Vivo,26-35,1,1,2022-11-09,0,2022-12-23
U02701,2021-10-26,gujarat,Samsung,36-45,1,1,2021-11-02,0,2021-12-17
U02702,2022-12-11,jharkhand,Motorola,26-35,0,0,,0,
U02703,2020-09-28,bihar,Others,26-35,1,0,,0,
U02704,2022-11-14,rajasthan,Vivo,26-35,1,0,,0,
U02705,2019-08-29,rajasthan,Xiaomi,26-35,1,1,2019-09-06,1,
U02706,2022-08-01,maharashtra,Others,26-35,0,0,,1,
U02707,2020-08-27,kerala,Vivo,36-45,1,1,2020-08-31,1,
U02708,2021-01-22,kerala,Vivo,46-60,1,1,2021-02-09,1,
U02709,2022-06-12,andhra-pradesh,Samsung,18-25,1,1,2022-07-08,0,2022-08-15
U02710,2020-03-28,tamil-nadu,Samsung,36-45,1,1,2020-04-13,1,
U02711,2020-03-24,kerala,Xiaomi,26-35,1,0,,0,
U02712,2019-10-01,west-bengal,Apple,18-25,1,0,,0,
U02713,2021-09-06,uttar-pradesh,Samsung,26-35,1,1,2021-09-08,0,
U02714,2019-11-10,karnataka,Vivo,36-45,1,1,2019-11-15,0,
U02715,2021-07-20,west-bengal,Xiaomi,36-45,1,1,2021-08-13,1,2021-09-15
U02716,2022-05-25,madhya-pradesh,Xiaomi,26-35,1,0,,0,
U02717,2021-02-04,maharashtra,Vivo,36-45,1,1,2021-02-18,0,2021-04-16
U02718,2021-05-01,kerala,Xiaomi,18-25,0,0,,1,
U02719,2022-12-08,gujarat,Samsung,18-25,0,0,,1,
U02720,2022-01-29,uttar-pradesh,Samsung,26-35,1,1,2022-02-05,0,2022-04-28
U02721,2021-08-22,andhra-pradesh,Oppo,36-45,0,0,,0,
U02722,2022-01-05,haryana,Apple,26-35,0,0,,0,
U02723,2022-09-22,maharashtra,Xiaomi,18-25,0,0,,0,
U02724,2020-03-23,uttar-pradesh,Xiaomi,36-45,1,1,2020-04-02,0,2020-06-01
U02725,2020-05-21,andhra-pradesh,Vivo,26-35,1,1,2020-05-27,1,
U02726,2022-10-25,maharashtra,Samsung,18-25,1,1,2022-11-01,0,
U02727,2022-05-05,uttar-pradesh,Apple,18-25,1,1,2022-05-19,0,
U02728,2019-06-17,karnataka,Oppo,26-35,1,1,2019-06-24,0,
U02729,2021-12-12,haryana,Realme,18-25,1,0,,0,
U02730,2021-07-03,gujarat,Apple,36-45,1,1,2021-07-08,1,
U02731,2021-12-17,west-bengal,Xiaomi,36-45,1,1,2021-12-18,1,
U02732,2022-12-12,maharashtra,OnePlus,26-35,1,1,2023-01-01,0,
U02733,2021-01-10,tamil-nadu,OnePlus,36-45,1,1,2021-01-16,1,
U02734,2019-06-09,rajasthan,Xiaomi,36-45,0,0,,0,
U02735,2022-03-01,kerala,Xiaomi,46-60,0,0,,0,
U02736,2019-08-18,uttar-pradesh,Xiaomi,26-35,0,0,,1,
U02737,2019-05-07,maharashtra,Others,36-45,0,0,,0,
U02738,2022-01-26,kerala,Vivo,26-35,1,1,2022-01-30,0,2022-03-29
U02739,2021-11-01,uttar-pradesh,Vivo,26-35,0,0,,1,
U02740,2020-02-19,madhya-pradesh,Motorola,26-35,1,1,2020-02-24,0,2020-04-29
U02741,2022-03-18,maharashtra,Realme,26-35,1,1,2022-03-23,0,
U02742,2022-01-04,madhya-pradesh,Xiaomi,46-60,1,1,2022-01-10,0,
U02743,2019-11-03,rajasthan,OnePlus,26-35,1,0,,0,
U02744,2019-12-03,odisha,Motorola,18-25,1,1,2019-12-04,0,
U02745,2020-11-02,uttar-pradesh,Samsung,26-35,1,1,2020-11-09,1,
U02746,2021-12-01,maharashtra,Xiaomi,26-35,0,0,,0,
U02747,2021-06-23,gujarat,Realme,46-60,1,1,2021-07-10,0,2021-08-24
U02748,2019-08-27,odisha,Xiaomi,18-25,1,1,2019-09-03,0,
U02749,2022-10-25,uttar-pradesh,Samsung,26-35,0,0,,1,
U02750,2020-02-25,kerala,Xiaomi,36-45,1,0,,1,
U02751,2022-04-09,tamil-nadu,Vivo,46-60,1,1,2022-04-10,0,
U02752,2021-09-28,maharashtra,Samsung,18-25,1,1,2021-10-05,1,
U02753,2019-07-06,andhra-pradesh,Apple,26-35,1,1,2019-07-09,0,
U02754,2021-11-11,gujarat,Vivo,36-45,1,0,,0,
U02755,2021-07-01,kerala,Oppo,36-45,0,0,,0,
U02756,2019-04-24,maharashtra,Xiaomi,18-25,1,0,,1,
U02757,2021-07-17,west-bengal,Apple,26-35,1,1,2021-07-31,1,
U02758,2019-09-28,west-bengal,OnePlus,26-35,0,0,,1,
U02759,2021-11-17,delhi,Realme,18-25,1,1,2021-11-24,0,
U02760,2021-04-30,tamil-nadu,Xiaomi,26-35,1,1,2021-05-30,0,2021-08-07
U02761,2021-07-24,maharashtra,Realme,26-35,1,1,2021-07-30,1,2021-09-07
U02762,2022-02-28,rajasthan,Realme,26-35,1,0,,0,
U02763,2019-04-29,rajasthan,Xiaomi,18-25,1,1,2019-05-06,1,
U02764,2022-02-18,tamil-nadu,Xiaomi,46-60,1,1,2022-03-09,0,
U02765,2021-08-04,west-bengal,Motorola,26-35,1,1,2021-08-19,0,
U02766,2022-10-09,karnataka,Xiaomi,36-45,0,0,,1,
U02767,2020-09-23,uttar-pradesh,Xiaomi,18-25,1,1,2020-09-25,0,
U02768,2019-02-14,rajasthan,Samsung,18-25,1,0,,0,
U02769,2021-03-21,telangana,Vivo,18-25,1,1,2021-03-27,1,2021-05-31
U02770,2020-06-05,haryana,Vivo,36-45,1,1,2020-06-27,1,
U02771,2019-01-07,madhya-pradesh,Oppo,18-25,1,1,2019-01-22,1,2019-03-05
U02772,2020-03-22,tamil-nadu,Motorola,26-35,1,0,,0,
U02773,2022-03-30,telangana,Apple,26-35,0,0,,0,
U02774,2019-05-30,uttar-pradesh,Apple,36-45,1,1,2019-05-31,1,
U02775,2019-04-03,telangana,Xiaomi,18-25,1,1,2019-04-28,0,
U02776,2021-05-17,gujarat,Xiaomi,26-35,1,1,2021-06-04,1,
U02777,2020-12-06,karnataka,Vivo,18-25,1,1,2020-12-08,1,
U02778,2022-12-05,madhya-pradesh,Samsung,18-25,1,0,,0,
U02779,2019-05-11,rajasthan,Apple,26-35,1,0,,0,
U02780,2022-01-13,west-bengal,Motorola,18-25,1,0,,1,
U02781,2019-05-04,madhya-pradesh,Vivo,18-25,1,1,2019-05-25,0,2019-06-28
U02782,2019-05-22,tamil-nadu,Oppo,46-60,0,0,,1,
U02783,2021-08-24,himachal-pradesh,Samsung,18-25,0,0,,0,
U02784,2019-03-06,rajasthan,Vivo,18-25,0,0,,0,
U02785,2020-08-10,himachal-pradesh,Oppo,36-45,0,0,,1,
U02786,2021-04-17,karnataka,Samsung,26-35,1,1,2021-04-19,0,2021-05-20
U02787,2020-01-04,uttar-pradesh,Oppo,36-45,0,0,,1,
U02788,2019-10-05,west-bengal,Xiaomi,26-35,1,1,2019-10-12,1,2019-12-14
U02789,2022-08-06,andhra-pradesh,Realme,26-35,0,0,,1,
U02790,2022-08-15,andhra-pradesh,Vivo,18-25,0,0,,1,
U02791,2021-05-10,delhi,Xiaomi,18-25,1,0,,1,
U02792,2021-02-05,maharashtra,Vivo,18-25,0,0,,0,
U02793,2021-02-22,rajasthan,Oppo,46-60,1,1,2021-03-01,1,2021-04-23
U02794,2021-07-07,karnataka,Xiaomi,46-60,1,0,,1,
U02795,2021-02-12,rajasthan,Others,26-35,1,1,2021-02-14,0,
U02796,2021-02-08,jharkhand,Realme,46-60,1,1,2021-02-13,0,
U02797,2019-06-14,kerala,Samsung,18-25,1,1,2019-07-11,1,
U02798,2022-10-30,uttar-pradesh,Realme,36-45,1,1,2022-11-03,0,
U02799,2022-09-17,madhya-pradesh,Realme,36-45,0,0,,0,
U02800,2022-01-09,andhra-pradesh,Samsung,36-45,1,1,2022-01-16,1,
U02801,2019-09-30,rajasthan,Realme,36-45,0,0,,1,
U02802,2022-08-31,tamil-nadu,Xiaomi,18-25,0,0,,0,
U02803,2020-12-13,andhra-pradesh,Oppo,18-25,0,0,,0,
U02804,2019-08-31,rajasthan,Oppo,36-45,0,0,,0,
U02805,2020-01-01,andhra-pradesh,Others,26-35,1,1,2020-01-03,0,
U02806,2022-01-05,bihar,Oppo,46-60,0,0,,0,
U02807,2021-03-15,assam,Samsung,46-60,1,1,2021-04-06,0,2021-05-21
U02808,2021-12-19,rajasthan,Vivo,26-35,1,1,2021-12-28,0,
U02809,2019-09-18,rajasthan,Others,46-60,1,0,,0,
U02810,2020-04-01,punjab,Xiaomi,46-60,1,1,2020-04-12,1,2020-07-04
